VEA: Vanguard FTSE Developed Markets ETF
Inception Date: 2007-07-26
Fund Holdings as of: 2018-05-02
Total Assets Under Management (in thousands):	71693200
Shares Outstanding: 1604590000
Expense Ratio: 0.07%
Tracks This Index: MSCI EAFE Index
ETFdb.com Category: Foreign Large Cap Equities
Issuer: Vanguard
Structure: ETF
ETF Home Page: http://etfdb.com/etf/VEA


Holding,Symbol,Weighting
Santos Ltd,STO,0.0456%
Fortum Oyj,FORTUM,0.0455%
RSA Insurance Group PLC,RSA,0.0454%
Red Electrica Corporacion SA,REE,0.0453%
British Land Company PLC,BLND,0.0451%
Shire PLC,SHPG,0.045%
Shizuoka Bank Ltd,8355,0.0449%
TOTO Ltd,5332,0.0449%
Pearson PLC,PSON,0.0448%
Sonova Holding AG,SOON,0.0448%
SNC-Lavalin Group Inc,SNC,0.0447%
LG Corp,003550,0.0446%
Moncler SpA,MONC,0.0446%
Minebea Mitsumi Inc,6479,0.0445%
Smiths Group PLC,SMIN,0.0442%
BB Biotech AG,BION,0.0442%
Rinnai Corp,5947,0.0441%
DCC PLC,DCC,0.044%
Yamaha Corp,7951,0.0438%
SEGRO PLC,SGRO,0.0436%
Bankinter SA,BKT,0.0436%
FamilyMart UNY Holdings Co Ltd,8028,0.0434%
Johnson Matthey PLC,JMAT,0.0433%
Nice Ltd,NICE,0.0433%
Bank of East Asia Ltd,23,0.0433%
Galenica AG,GALE,0.0433%
Kingfisher PLC,KGF,0.0432%
Hannover Rueck SE,HNR1,0.0431%
Kinnevik AB,KINV.B,0.0431%
Paddy Power Betfair PLC,PPB,0.0429%
Rohm Co Ltd,6963,0.0428%
Concordia Financial Group Ltd,7186,0.0428%
Scout24 AG,G24,0.0426%
Informa PLC,INF,0.0426%
Taylor Wimpey PLC,TW.,0.0424%
Sonic Healthcare Ltd,SHL,0.0424%
Exor NV,EXO,0.0423%
Kajima Corp,1812,0.0422%
Pigeon Corp,7956,0.042%
Metro Inc,MRU,0.0418%
Gildan Activewear Inc,GIL,0.0417%
Samsung Electro-Mechanics Co Ltd,009150,0.0417%
Inter Pipeline Ltd,IPL,0.0417%
Klepierre SA,LI,0.0417%
Heineken Holding NV,HEIO,0.0417%
Dexus,DXS,0.0417%
LendLease Group,LLC,0.0416%
Enagas SA,ENG,0.0415%
St. James's Place PLC,STJ,0.0415%
BCE Inc,BCE,0.0413%
Hoshizaki Corp,6465,0.0413%
Alstom SA,ALO,0.0413%
APA Group,APA,0.0413%
Pargesa Holding SA,PARG,0.0411%
Alfa Laval AB,ALFA,0.0411%
LANXESS AG,LXS,0.0411%
Stockland Corporation Ltd,SGP,0.0411%
Qiagen NV,QIA,0.0411%
AB SKF,SKF.B,0.041%
Kingspan Group PLC,KRX,0.0409%
Norsk Hydro ASA,NHY,0.0407%
Ubisoft Entertainment SA,UBI,0.0407%
ASR Nederland NV,ASRNL,0.0406%
Keyera Corp,KEY,0.0406%
Tobu Railway Co Ltd,9001,0.0406%
James Hardie Industries PLC,JHX,0.0406%
Imperial Oil Ltd,IMO,0.0404%
LIXIL Group Corp,5938,0.0401%
Mediobanca Banca di Credito Finanziario SpA,MB,0.04%
Terna Rete Elettrica Nazionale SpA,TRN,0.04%
Chr Hansen Holding A/S,CHR,0.04%
Scor SE,SCR,0.04%
Prysmian SpA,PRY,0.0399%
Nissan Chemical Industries Ltd,4021,0.0397%
Kikkoman Corp,2801,0.0396%
Techtronic Industries Co Ltd,669,0.0395%
Rentokil Initial PLC,RTO,0.0395%
Bureau Veritas SA,BVI,0.0395%
Hongkong Land Holdings Ltd,H78,0.0394%
Samsung Life Insurance Co Ltd,032830,0.0394%
Cembra Money Bank AG,CMBN,0.0394%
Nisshin Seifun Group Inc,2002,0.0394%
Croda International PLC,CRDA,0.0393%
TDK Corp,6762,0.0393%
Rheinmetall AG,RHM,0.0393%
Elisa Oyj,ELISA,0.0393%
Temenos Group AG,TEMN,0.0392%
BlueScope Steel Ltd,BSL,0.0392%
Swisscom AG,SCMN,0.0391%
Jardine Strategic Holdings Ltd,J37,0.0388%
LEG Immobilien AG,LEG,0.0388%
Yokogawa Electric Corp,6841,0.0387%
ITV PLC,ITV,0.0387%
Obic Co Ltd,4684,0.0386%
USS Co Ltd,4732,0.0385%
Yara International ASA,YAR,0.0385%
Takashimaya Co Ltd,8233,0.0385%
Kobayashi Pharmaceutical Co Ltd,4967,0.0384%
Odakyu Electric Railway Co Ltd,9007,0.0383%
Wendel SE,MF,0.0383%
Samsung SDS Co Ltd,018260,0.0382%
K&S AG,SDF,0.0381%
Randgold Resources Ltd,RRS,0.038%
Barratt Developments PLC,BDEV,0.038%
Dai Nippon Printing Co Ltd,7912,0.0379%
Randstad NV,RAND,0.0377%
Swire Pacific Ltd,87,0.0376%
