EFA: iShares MSCI EAFE ETF
Inception Date: 2001-08-14
Fund Holdings as of: 2018-05-02
Total Assets Under Management (in thousands):	77993441
Shares Outstanding: 1104000000
Expense Ratio: 0.32%
Tracks This Index: MSCI EAFE Index
ETFdb.com Category: Foreign Large Cap Equities
Issuer: iShares
Structure: ETF
ETF Home Page: http://etfdb.com/etf/EFA


Holding,Symbol,Weighting
Shimizu Corp,1803,0.0343%
Bayerische Motoren Werke AG,BMW3,0.0342%
Iliad SA,ILD,0.0342%
Suntory Beverage & Food Ltd,2587,0.0342%
Telecom Italia SpA,TITR,0.0341%
Tsuruha Holdings Inc,3391,0.0341%
Sumco Corp,3436,0.0341%
Stanley Electric Co Ltd,6923,0.034%
Hang Lung Properties Ltd,101,0.0338%
Mitsui Chemicals Inc,4183,0.0338%
Ingenico Group SA,ING,0.0337%
Securitas AB,SECU.B,0.0337%
Ems Chemie Holding AG,EMSN,0.0336%
Ascendas Real Estate Investment Trust,A17U,0.0336%
Tosoh Corp,4042,0.0335%
Bank of East Asia Ltd,23,0.0332%
Fisher & Paykel Healthcare Corporation Ltd,FPH,0.0332%
Alumina Ltd,AWC,0.0331%
Raiffeisen Bank International AG,RBI,0.0331%
Meggitt PLC,MGGT,0.0331%
Mitsubishi Motors Corp,7211,0.0329%
Dassault Aviation SA,AM,0.0328%
Oji Holdings Corp,3861,0.0328%
Seek Ltd,SEK,0.0327%
Nomura Real Estate Master Fund Inc,3462,0.0327%
Dufry AG,DUFN,0.0327%
Sino Land Co Ltd,83,0.0326%
SBI Holdings Inc,8473,0.032%
Challenger Ltd,CGF,0.0318%
Keio Corp,9008,0.0317%
Auto Trader Group PLC,AUTO,0.0317%
Singapore Airlines Ltd,C6L,0.0315%
Nissan Chemical Industries Ltd,4021,0.0315%
Kansai Paint Co Ltd,4613,0.0314%
AIB Group plc,A5G,0.0313%
Nisshin Seifun Group Inc,2002,0.0312%
HKT Trust and HKT Ltd,6823,0.0311%
William Demant Holding A/S,WDH,0.0311%
IHI Corp,7013,0.031%
Wendel SE,MF,0.0309%
The Swatch Group AG,UHRN,0.0307%
Proximus NV,PROX,0.0307%
Rexel SA,RXL,0.0307%
Nagoya Railroad Co Ltd,9048,0.0307%
Nokian Tyres plc,NRE1V,0.0306%
NGK Insulators Ltd,5333,0.0306%
Yokogawa Electric Corp,6841,0.0306%
Incitec Pivot Ltd,IPL,0.0306%
Kawasaki Heavy Industries Ltd,7012,0.0305%
USS Co Ltd,4732,0.0305%
Brother Industries Ltd,6448,0.0304%
Tele2 AB,TEL2.B,0.0303%
Keisei Electric Railway Co Ltd,9009,0.0303%
Kyushu Railway Co,9142,0.0299%
Singapore Exchange Ltd,S68,0.0299%
Marui Group Co Ltd,8252,0.0298%
Spark New Zealand Ltd,SPK,0.0298%
Chocoladefabriken Lindt & Spruengli AG,LISP,0.0298%
Jeronimo Martins SGPS SA,JMT,0.0298%
Coca-Cola Bottlers Japan Holdings Inc,2579,0.0297%
Lion Corp,4912,0.0296%
Leonardo SpA,LDO,0.0292%
United Urban Investment Corp,8960,0.0291%
Keikyu Corp,9006,0.029%
Millicom International Cellular SA,MIC.SDB,0.0286%
Travis Perkins PLC,TPK,0.0285%
CNP Assurances SA,CNP,0.0284%
Aozora Bank Ltd,8304,0.0284%
Davide Campari Milano SpA,CPR,0.0283%
Persol Holdings Co Ltd,2181,0.0282%
CK Infrastructure Holdings Ltd,1038,0.0281%
Singapore Technologies Engineering Ltd,S63,0.0278%
Mitsubishi Gas Chemical Co Inc,4182,0.0276%
Auckland International Airport Ltd,AIA,0.0276%
ConvaTec Group PLC,CTEC,0.0274%
IMI PLC,IMI,0.0274%
SEB SA,SK,0.0273%
Man SE,MAN,0.0273%
ANA Holdings Inc,9202,0.0272%
Fraport AG Frankfurt Airport Services Worldwide,FRA,0.0272%
Capitaland Mall Trust,C38U,0.0272%
H Lundbeck A/S,LUN,0.0272%
Alps Electric Co Ltd,6770,0.0272%
Mebuki Financial Group Inc,7167,0.027%
Mitsubishi Tanabe Pharma Corp,4508,0.027%
Sharp Corp,6753,0.027%
Metso Oyj,METSO,0.0269%
Swire Properties Ltd,1972,0.0268%
Siemens Gamesa Renewable Energy SA,SGRE,0.0268%
Japan Airlines Co Ltd,9201,0.0268%
Schindler Holding AG,SCHN,0.0267%
Taiheiyo Cement Corp,5233,0.0266%
City Developments Ltd,C09,0.0266%
Sumitomo Heavy Industries Ltd,6302,0.0266%
Japan Retail Fund Investment Corp,8953,0.0265%
Idemitsu Kosan Co Ltd,5019,0.0264%
Konica Minolta Inc,4902,0.0263%
Andritz AG,ANDR,0.0262%
Alfresa Holdings Corp,2784,0.0261%
Husqvarna AB,HUSQ.B,0.0261%
Wilmar International Ltd,F34,0.0261%
1&1 Drillisch AG,DRI,0.026%
Tokyu Fudosan Holdings Corp,3289,0.026%
Axel Springer SE,SPR,0.0259%
Hitachi Construction Machinery Co Ltd,6305,0.0258%
NGK Spark Plug Co Ltd,5334,0.0257%
Asm Pacific Technology Ltd,522,0.0257%
Barry Callebaut AG,BARN,0.0256%
Amada Holdings Co Ltd,6113,0.0255%
Fresnillo PLC,FRES,0.0255%
Cobham PLC,COB,0.0255%
Crown Resorts Ltd,CWN,0.0255%
Hikari Tsushin Inc,9435,0.0254%
Electric Power Development Co Ltd,9513,0.0254%
Eurazeo SE,RF,0.0254%
Medipal Holdings Corp,7459,0.0253%
Eutelsat Communications SA,ETL,0.0253%
Daifuku Co Ltd,6383,0.0252%
Recordati Industria Chimica e Farmaceutica SpA,REC,0.0251%
Fukuoka Financial Group Inc,8354,0.0251%
Mapfre SA,MAP,0.0251%
Fuchs Petrolub SE,FPE3,0.025%
Nippon Prologis REIT Inc,3283,0.0249%
Fletcher Building Ltd,FBU,0.0247%
Bendigo and Adelaide Bank Ltd,BEN,0.0247%
Chugoku Electric Power Co Inc,9504,0.0243%
Comfortdelgro Corporation Ltd,C52,0.0243%
Intesa Sanpaolo SpA,ISPR,0.0243%
Hochtief AG,HOT,0.0242%
Seibu Holdings Inc,9024,0.0242%
Sundrug Co Ltd,9989,0.0241%
Frutarom Industries Ltd,FRUT,0.0241%
THK Co Ltd,6481,0.024%
Suntec Real Estate Investment Trust,T82U,0.0238%
Nabtesco Corp,6268,0.0238%
Koninklijke Vopak NV,VPK,0.0237%
Merlin Entertainments PLC,MERL,0.0237%
Yamada Denki Co Ltd,9831,0.0237%
Isetan Mitsukoshi Holdings Ltd,3099,0.0237%
Konami Holdings Corp,9766,0.0237%
easyJet plc,EZJ,0.0236%
Telefonica Deutschland Holding AG,O2D,0.0236%
Fonciere des Regions SA,FDR,0.0235%
Toho Co Ltd,9602,0.0235%
Swire Pacific Ltd,19,0.0234%
Sohgo Security Services Co Ltd,2331,0.0234%
Wharf Holdings Ltd,4,0.0233%
J.Front Retailing Co Ltd,3086,0.0233%
Shin-Etsu Chemical Co Ltd,SHECF,0.0232%
Hirose Electric Co Ltd,HRSEF,0.0232%
CIMIC Group Ltd,CIM,0.0227%
Minth Group Ltd,425,0.0227%
CapitaLand Commercial Trust,C61U,0.0227%
Lagardere SCA,MMB,0.0226%
Industrivarden AB,INDU.C,0.0224%
Pargesa Holding SA,PARG,0.0224%
Mediclinic International PLC,MDC,0.0224%
Daiwa House Reit Investment Corp,8984,0.0223%
JSR Corp,4185,0.0223%
Jtekt Corp,6473,0.0222%
Teijin Ltd,3401,0.0222%
Icade SA,ICAD,0.0222%
Taisho Pharmaceutical Holdings Co Ltd,4581,0.0221%
Daicel Corp,4202,0.0219%
REA Group Ltd,REA,0.0219%
Hoshizaki Corp,6465,0.0218%
Biomerieux SA,BIM,0.0218%
RTL Group SA,RRTL,0.0216%
Etablissementen Franz Colruyt NV,COLR,0.0216%
Mitsui OSK Lines Ltd,9104,0.0215%
Mitsubishi Materials Corp,5711,0.0215%
Gjensidige Forsikring ASA,GJF,0.0213%
Casio Computer Co Ltd,6952,0.0212%
Remy Cointreau SA,RCO,0.0212%
Israel Chemicals Ltd,ICL,0.0212%
Nippon Yusen KK,9101,0.0211%
Pola Orbis Holdings Inc,4927,0.0211%
Imerys SA,NK,0.0209%
Hulic Co Ltd,3003,0.0207%
Healthscope Ltd,HSO,0.0207%
Orion Oyj,ORNBV,0.0206%
Telenet Group Holding NV,TNET,0.0206%
Suzuken Co Ltd,9987,0.0205%
Obic Co Ltd,4684,0.0204%
NH Foods Ltd,2282,0.0203%
Hakuhodo DY Holdings Inc,2433,0.0202%
Yamaguchi Financial Group Inc,8418,0.0202%
Kobe Steel Ltd,5406,0.0201%
Park24 Co Ltd,4666,0.02%
UOL Group Ltd,U14,0.0199%
LI & Fung Ltd,494,0.0198%
Toppan Printing Co Ltd,7911,0.0197%
Oracle Corp Japan,4716,0.0195%
Sega Sammy Holdings Inc,6460,0.0195%
Otsuka Corp,4768,0.0194%
Rinnai Corp,RINIF,0.0193%
Hino Motors Ltd,7205,0.0193%
Societe BIC SA,BB,0.0191%
Casino Guichard Perrachon SA,CO,0.0191%
SATS Ltd,S58,0.0188%
Bank of Queensland Ltd,BOQ,0.0187%
Tryg A/S,TRYG,0.0186%
NWS Holdings Ltd,659,0.0186%
Toyo Suisan Kaisha Ltd,2875,0.0185%
Hisamitsu Pharmaceutical Co Inc,4530,0.0185%
Iida Group Holdings Co Ltd,3291,0.0184%
Mitsubishi UFJ Lease & Finance Co Ltd,8593,0.0183%
Ryman Healthcare Ltd,RYM,0.0181%
Tokyo Tatemono Co Ltd,8804,0.0181%
Sony Financial Holdings Inc,8729,0.0179%
Nomura Real Estate Holdings Inc,3231,0.0179%
UnipolSai Assicurazioni SpA,US,0.0177%
Asics Corp,7936,0.0177%
Singapore Press Holdings Ltd,T39,0.0176%
Benesse Holdings Inc,9783,0.0176%
Koninklijke Boskalis Westminster NV,BOKA,0.0175%
Tokyo Electron Ltd,TOELF,0.0175%
Nissin Foods Holdings Co Ltd,2897,0.0174%
Elbit Systems Ltd,ESLT,0.0173%
Kerry Properties Ltd,683,0.0173%
Sumitomo Dainippon Pharma Co Ltd,4506,0.0171%
Japan Prime Realty Investment Corp,8955,0.0171%
JCDecaux SA,DEC,0.0171%
Meridian Energy Ltd,MEL,0.0171%
Schaeffler AG,SHA,0.0169%
Fuji Electric Co Ltd,6504,0.0168%
Metro AG,B4B,0.0167%
Aeon Financial Service Co Ltd,8570,0.0167%
Showa Shell Sekiyu KK,5002,0.0167%
Fanuc Corp,FANUF,0.0166%
Schibsted ASA,SCHB,0.0166%
Yokohama Rubber Co Ltd,5101,0.0165%
Bezeq Israeli Telecommunication Corp Ltd,BEZQ,0.0165%
L E Lundbergforetagen AB (publ),LUND.B,0.0165%
Hitachi Metals Ltd,5486,0.0165%
Babcock International Group PLC,BAB,0.0165%
Sumitomo Rubber Industries Ltd,5110,0.0165%
Mizrahi Tefahot Bank Ltd,MZTF,0.0164%
PCCW Ltd,8,0.0162%
ICA Gruppen AB,ICA,0.0162%
Kamigumi Co Ltd,9364,0.0159%
Calbee Inc,2229,0.0159%
Flight Centre Travel Group Ltd,FLT,0.0155%
Lawson Inc,2651,0.0154%
Kurita Water Industries Ltd,6370,0.0153%
HK Electric Investments Ltd,2638,0.0153%
Sembcorp Industries Ltd,U96,0.0152%
Keihan Holdings Co Ltd,9045,0.0151%
SJM Holdings Ltd,880,0.015%
AusNet Services Ltd,AST,0.015%
Toyo Seikan Group Holdings Ltd,5901,0.0147%
Rohm Co Ltd,ROHCF,0.0146%
Hang Lung Group Ltd,10,0.0146%
Yangzijiang Shipbuilding Holdings Ltd,BS6,0.0146%
Yamazaki Baking Co Ltd,2212,0.0145%
Toho Gas Co Ltd,9533,0.0145%
Shinsei Bank Ltd,8303,0.0144%
Aeon Mall Co Ltd,8905,0.0143%
Kao Corp,KAOCF,0.0142%
Seven Bank Ltd,8410,0.0142%
ABC-Mart Inc,2670,0.0142%
Getinge AB,GETI.B,0.0141%
Kaneka Corp,KANKF,0.0141%
Air Water Inc,4088,0.0137%
Nippon Electric Glass Co Ltd,5214,0.0137%
Bank of Kyoto Ltd,8369,0.0137%
Hysan Development Co Ltd,14,0.0133%
Domino's Pizza Enterprises Ltd,DMP,0.0132%
Secom Co Ltd,SOMLF,0.0132%
Kakaku.com Inc,2371,0.0131%
Nidec Corp,NDCOF,0.0128%
Suruga Bank Ltd,8358,0.0128%
Acom Co Ltd,8572,0.0128%
Credit Saison Co Ltd,8253,0.0127%
Azrieli Group Ltd,AZRG,0.0126%
Kingston Financial Group Ltd,1031,0.0124%
Shimamura Co Ltd,SHAOF,0.0123%
Golden Agri-Resources Ltd,E5H,0.0122%
Hutchison Port Holdings Trust,NS8U,0.0121%
Jardine Cycle & Carriage Ltd,C07,0.012%
Daifuku Co Ltd,DAIUF,0.0119%
Hisamitsu Pharmaceutical Co Inc,HTSUF,0.0119%
Mabuchi Motor Co Ltd,6592,0.0119%
Nintendo Co Ltd,NTDOF,0.0118%
Capita PLC,CPI,0.0117%
Swire Pacific Ltd,SWRAF,0.0116%
Hachijuni Bank Ltd,8359,0.0116%
Hoya Corp,HOCPF,0.0115%
Shiseido Co Ltd,SSDOF,0.0113%
McDonald's Holdings Company Japan Ltd,2702,0.011%
Nissin Foods Holdings Co Ltd,NFPDF,0.011%
Fuji Electric Co Ltd,FELTF,0.0107%
Hitachi High-Technologies Corp,8036,0.0106%
Taiyo Nippon Sanso Corp,4091,0.0106%
Toppan Printing Co Ltd,TONPF,0.0105%
Hitachi Chemical Co Ltd,4217,0.0103%
Kyushu Financial Group Inc,7180,0.0103%
Hysan Development Co Ltd,HYSNF,0.0102%
Mercury NZ Ltd,MCY,0.0102%
TPG Telecom Ltd,TPM,0.0102%
Fujitsu Ltd,FJTSF,0.01%
Yue Yuen Industrial (Holdings) Ltd,551,0.0099%
McDonald's Holdings Company Japan Ltd,MDNDF,0.0098%
Lawson Inc,LWSOF,0.0097%
Japan Airport Terminal Co Ltd,9706,0.0097%
NOK Corp,7240,0.0096%
Suzuki Motor Corp,SZKMF,0.0095%
Asahi Group Holdings Ltd,ASBRF,0.0094%
Shangri-La Asia Ltd,69,0.0092%
Cyberdyne Inc,7779,0.0092%
Harvey Norman Holdings Ltd,HVN,0.0092%
DeNA Co Ltd,2432,0.0091%
Kajima Corp,KAJMF,0.0089%
Nitto Denko Corp,NDEKF,0.0089%
Ryanair Holdings PLC,RYAAY,0.0088%
Daiwa Securities Group Inc,DSECF,0.0088%
Yamaha Corp,YAMCF,0.0087%
Line Corp,3938,0.0085%
Sankyo Co Ltd,6417,0.0085%
Maruichi Steel Tube Ltd,5463,0.0082%
Mixi Inc,2121,0.008%
West Japan Railway Co,WJRYF,0.008%
Shangri-La Asia Ltd,SHALF,0.0077%
TDK Corp,TTDKF,0.0075%
Makita Corp,MKEWF,0.0074%
First Pacific Co Ltd,142,0.0072%
Murata Manufacturing Co Ltd,MRAAF,0.007%
Komatsu Ltd,KMTUF,0.0066%
StarHub Ltd,CC3,0.0064%
Kurita Water Industries Ltd,KTWIF,0.0064%
Toyoda Gosei Co Ltd,7282,0.0063%
Sumitomo Mitsui Financial Group Inc,SMFNF,0.0062%
Hitachi Ltd,HTHIF,0.0062%
Mabuchi Motor Co Ltd,MBUMF,0.0061%
Omron Corp,OMRNF,0.0058%
Daiwa House Industry Co Ltd,DWAHF,0.0056%
Ono Pharmaceutical Co Ltd,OPHLF,0.0054%
Givaudan SA,GVDBF,0.0053%
Unicharm Corp,UNCHF,0.005%
Sony Corp,SNEJF,0.0049%
Japan Tobacco Inc,JAPAF,0.0048%
NGK Spark Plug Co Ltd,NGKSF,0.0046%
Nomura Research Institute Ltd,NURAF,0.0044%
Misumi Group Inc,MSUXF,0.0044%
Denso Corp,DNZOF,0.0043%
Ryanair Holdings PLC,RY4C,0.0042%
Sankyo Co Ltd,SKXJF,0.0041%
Mitsubishi Corp,MSBHF,0.0041%
BOC Hong Kong Holdings Ltd,BNKHF,0.004%
Sysmex Corp,SSMXF,0.0039%
THK Co Ltd,THKLF,0.0038%
Shimano Inc,SHMDF,0.0038%
Odakyu Electric Railway Co Ltd,ODERF,0.0038%
Credit Saison Co Ltd,CSASF,0.0037%
East Japan Railway Co,EJPRF,0.0037%
NGK Insulators Ltd,NGKIF,0.0036%
Yokogawa Electric Corp,YOKEF,0.0032%
SoftBank Group Corp,SFTBF,0.0031%
Nippon Paint Holdings Co Ltd,NPCPF,0.0031%
Sumitomo Rubber Industries Ltd,SMTUF,0.0031%
Kyowa Hakko Kirin Co Ltd,KYKOF,0.003%
JSR Corp,JSCPF,0.003%
Oji Holdings Corp,OJIPF,0.0029%
Honda Motor Co Ltd,HNDAF,0.0028%
NSK Ltd,NPSKF,0.0027%
Sumitomo Corp,SSUMF,0.0026%
Hang Seng Bank Ltd,HSNGF,0.0026%
Sumitomo Chemical Co Ltd,SOMMF,0.0025%
Itochu Corp,ITOCF,0.0025%
Shionogi & Co Ltd,SGIOF,0.0024%
Asics Corp,ASCCF,0.0023%
Mitsubishi Electric Corp,MIELF,0.0022%
Sekisui House Ltd,SKHSF,0.0022%
Showa Shell Sekiyu KK,SWSKF,0.0022%
Kerry Properties Ltd,KRYPF,0.0022%
Nikon Corp,NINOF,0.0021%
Sumitomo Dainippon Pharma Co Ltd,DNPUF,0.0021%
New World Development Co Ltd,NDVLF,0.0021%
Chugai Pharmaceutical Co Ltd,CHGCF,0.002%
Kubota Corp,KUBTF,0.002%
Sekisui Chemical Co Ltd,SKSUF,0.002%
Sumitomo Electric Industries Ltd,SMTOF,0.0019%
Nippon Electric Glass Co Ltd,NPEGF,0.0019%
Kirin Holdings Co Ltd,KNBWF,0.0019%
Mitsubishi Materials Corp,MIMTF,0.0018%
Toyota Motor Corp,TOYOF,0.0017%
Mitsui & Co Ltd,MITSF,0.0017%
JGC Corp,JGCCF,0.0016%
Bank of East Asia Ltd,BKEAF,0.0016%
Nissan Motor Co Ltd,NSANF,0.0015%
Hermes International SCA,HESAF,0.0015%
Stanley Electric Co Ltd,STAEF,0.0015%
Marubeni Corp,MARUF,0.0015%
Aisin Seiki Co Ltd,ASEKF,0.0014%
Yakult Honsha Co Ltd,YKLTF,0.0013%
Chiba Bank Ltd,CHBAF,0.0013%
Tohoku Electric Power Co Inc,TEPCF,0.0012%
Hitachi Metals Ltd,HMTLF,0.0012%
Swisscom AG,SWZCF,0.0011%
Toray Industries Inc,TRYIF,0.0011%
Kansai Electric Power Co Inc,KAEPF,0.001%
Lion Corp,LIOPF,0.001%
Mitsubishi Estate Co Ltd,MITEF,0.001%
Wheelock and Co Ltd,WHLKF,0.0009%
Kuraray Co Ltd,KURRF,0.0009%
Toyota Tsusho Corp,TYHOF,0.0009%
Nippon Telegraph and Telephone Corp,NPPXF,0.0009%
Sharp Corp,SHCAF,0.0009%
TOTO Ltd,TOTDF,0.0009%
Orix Corp,ORXCF,0.0008%
LVMH Moet Hennessy Louis Vuitton SE,LVMHF,0.0008%
Ricoh Co Ltd,RICOF,0.0008%
Santen Pharmaceutical Co Ltd,SNPHF,0.0008%
Mitsui Fudosan Co Ltd,MTSFF,0.0008%
Kansai Paint Co Ltd,KSANF,0.0008%
Yamaha Motor Co Ltd,YAMHF,0.0008%
Yahoo Japan Corp,YAHOF,0.0008%
Sumitomo Realty & Development Co Ltd,SURDF,0.0007%
Don Quijote Holdings Co Ltd,DQJCF,0.0007%
Konica Minolta Inc,KNCAF,0.0007%
Casio Computer Co Ltd,CSIOF,0.0007%
Amada Holdings Co Ltd,AMDLF,0.0006%
Mitsubishi UFJ Financial Group Inc,MBFJF,0.0006%
Singapore Exchange Ltd,SPXCF,0.0006%
Allianz SE,ALIZF,0.0006%
Lonza Group AG,LZAGF,0.0006%
Roche Holding AG,RHHVF,0.0005%
Genmab A/S,GNMSF,0.0005%
Tokyo Electric Power Company Holdings Inc,TKECF,0.0005%
Daicel Corp,DACHF,0.0005%
SEB SA,SEBYF,0.0005%
Chubu Electric Power Co Inc,CHUEF,0.0005%
Hong Kong and China Gas Co Ltd,HOKCF,0.0005%
Volkswagen AG,VLKAF,0.0005%
City Developments Ltd,CDEVF,0.0004%
Pernod Ricard SA,PDRDF,0.0004%
Rakuten Inc,RKUNF,0.0004%
Marui Group Co Ltd,MAURF,0.0004%
Air Liquide SA,AIQUF,0.0003%
Carlsberg A/S,CABJF,0.0003%
Beiersdorf AG,BDRFF,0.0003%
CSL Ltd,CMXHF,0.0003%
Acom Co Ltd,ACJJF,0.0002%
Yamada Denki Co Ltd,YMDAF,0.0002%
Sodexo SA,SDXOF,0.0002%
Carnival PLC,CUKPF,0.0002%
Daimler AG,DDAIF,0.0002%
SATS Ltd,SPASF,0.0002%
Novartis AG,NVSEF,0.0002%
Kerry Group PLC,KRYAF,0.0002%
Vestas Wind Systems A/S,VWSYF,0.0002%
Millicom International Cellular SA,MICCF,0.0002%
Canon Inc,CAJFF,0.0002%
Japan Airport Terminal Co Ltd,JAIRF,0.0002%
Schneider Electric SE,SBGSF,0.0002%
HeidelbergCement AG,HLBZF,0.0002%
Vinci SA,VCISF,0.0002%
Akzo Nobel NV,AKZOF,0.0002%
Shimizu Corp,SHMUF,0.0002%
Ucb SA,UCBJF,0.0002%
Axel Springer SE,AXELF,0.0002%
Ubisoft Entertainment SA,UBSFF,0.0002%
Infineon Technologies AG,IFNNF,0.0001%
CRH PLC,CRHCF,0.0001%
Peugeot SA,PEUGF,0.0001%
Caltex Australia Ltd,CTXAF,0.0001%
STMicroelectronics NV,STMEF,0.0001%
Genting Singapore PLC,GIGNF,0.0001%
Ashtead Group PLC,ASHTF,0.0001%
Societe Generale SA,SCGLF,0.0001%
H Lundbeck A/S,HLUKF,0.0001%
Westpac Banking Corp,WEBNF,0.0001%
BHP Billiton Ltd,BHPLF,0.0001%
Erste Group Bank AG,EBKOF,0.0001%
ABB Ltd,ABLZF,0.0001%
British American Tobacco PLC,BTAFF,0.0001%
Obayashi Corp,OBYCF,0.0001%
Sampo Oyj,SAXPF,0.0001%
Commonwealth Bank of Australia,CBAUF,0.0001%
Andritz AG,ADRZF,0.0001%
Qiagen NV,QGEN,0.0001%
United Internet AG,UDIRF,0.0001%
Severn Trent PLC,SVTRF,0.0001%
Capitaland Ltd,CLLDF,0.0001%
Lagardere SCA,LGDDF,0.0001%
Weir Group PLC,WEIGF,0.0001%
Nokian Tyres plc,NKRKF,0.0001%
Hamamatsu Photonics KK,HPHTF,0.0001%
Thyssenkrupp AG,TYEKF,0.0001%
Gas Natural SDG SA,GASNF,0.0001%
Rio Tinto Ltd,RTNTF,0.0001%
Total SA,TTFNF,0.0001%
Mediobanca Banca di Credito Finanziario SpA,MDIBF,0.0%
British Land Company PLC,BRLAF,0.0%
JFE Holdings Inc,JFEEF,0.0%
Telstra Corporation Ltd,TTRAF,0.0%
Telecom Italia SpA,TIAOF,0.0%
Sonic Healthcare Ltd,SKHCF,0.0%
Credit Suisse Group AG,CSGKF,0.0%
Skanska AB,SKSBF,0.0%
UBS Group AG,UBS,0.0%
Nokia Oyj,NOKBF,0.0%
Eni SpA,EIPAF,0.0%
Volvo AB,VOLVF,0.0%
Singapore Technologies Engineering Ltd,SGGKF,0.0%
Jeronimo Martins SGPS SA,JRONF,0.0%
Sandvik AB,SDVKF,0.0%
Barclays PLC,BCLYF,0.0%
Getinge AB,GNGBF,0.0%
First Pacific Co Ltd,FPAFF,0.0%
Enel SpA,ESOCF,0.0%
HSBC Holdings PLC,HBCYF,0.0%
Meggitt PLC,MEGGF,0.0%
Deutsche Telekom AG,DTEGF,0.0%
Barratt Developments PLC,BTDPF,0.0%
QBE Insurance Group Ltd,QBEIF,0.0%
Newcrest Mining Ltd,NCMGF,0.0%
WM Morrison Supermarkets PLC,MRWSF,0.0%
Repsol SA,REPYF,0.0%
Securitas AB,SCTBF,0.0%
Tesco PLC,TSCDF,0.0%
Marks and Spencer Group PLC,MAKSF,0.0%
Assicurazioni Generali SpA,ARZGF,0.0%
Bank of Queensland Ltd,BKQNF,0.0%
AMP Ltd,AMLTF,0.0%
Carrefour SA,CRERF,0.0%
