IEFA: iShares Core MSCI EAFE ETF
Inception Date: 2012-10-18
Fund Holdings as of: 2018-05-02
Total Assets Under Management (in thousands):	58547655
Shares Outstanding: 880000000
Expense Ratio: 0.08%
Tracks This Index: MSCI EAFE Investable Market Index
ETFdb.com Category: Foreign Large Cap Equities
Issuer: iShares
Structure: ETF
ETF Home Page: http://etfdb.com/etf/IEFA


Holding,Symbol,Weighting
Septeni Holdings Co Ltd,4293,0.0017%
Tokai Corp,9729,0.0017%
Continental AG,CTTAF,0.0017%
Nomura Research Institute Ltd,NURAF,0.0017%
Karoon Gas Australia Ltd,KAR,0.0017%
Sumitomo Riko Co Ltd,5191,0.0017%
Semperit AG Holding,SEM,0.0017%
PC Depot Corp,7618,0.0016%
Langham Hospitality Investments Ltd,1270,0.0016%
Chiyoda Corp,CHYCF,0.0016%
Riso Kagaku Corp,6413,0.0016%
Genmab A/S,GNMSF,0.0016%
Nagaileben Co Ltd,7447,0.0016%
J-Oil Mills Inc,2613,0.0016%
SEB SA,SEBYF,0.0015%
Texwinca Holdings Ltd,TXWHF,0.0015%
Torm PLC,TRMD.A,0.0015%
Global Brands Group Holding Ltd,787,0.0015%
Yamanashi Chuo Bank Ltd,8360,0.0015%
Yonex Co Ltd,7906,0.0015%
Bank of Iwate Ltd,BKIWF,0.0015%
Volkswagen AG,VLKAF,0.0015%
Kerry Properties Ltd,KRYPF,0.0015%
Vital Ksk Holdings Inc,3151,0.0015%
Koa Corp,KACPF,0.0014%
AB Science SA,AB,0.0014%
Oyo Corp,9755,0.0014%
Regina Miracle International (Holdings) Ltd,2199,0.0014%
Hochtief AG,HOCFF,0.0014%
Bank of Nagoya Ltd,BNGYF,0.0014%
Sumitomo Forestry Co Ltd,SMFRF,0.0014%
Miyazaki Bank Ltd,8393,0.0014%
Unicharm Corp,UNCHF,0.0014%
Mitsubishi Shokuhin Co Ltd,7451,0.0013%
Yamagata Bank Ltd,8344,0.0013%
Etablissements Maurel et Prom SA,MAU,0.0013%
Funai Electric Co Ltd,FUAIF,0.0013%
Parrot SA,PARRO,0.0013%
City Developments Ltd,CDEVF,0.0012%
Delek Group Ltd,DLKGF,0.0012%
Torii Pharmaceutical Co Ltd,TRXPF,0.0012%
Bando Chemical Industries Ltd,5195,0.0012%
France Bed Holdings Co Ltd,7840,0.0012%
Pernod Ricard SA,PDRDF,0.0012%
Eisai Co Ltd,ESALF,0.0012%
El Al Israel Airlines Ltd,ELAL,0.0011%
CK Life Sciences Intl (Holdings) Inc,775,0.0011%
Hokuetsu Bank Ltd,8325,0.0011%
Capitaland Ltd,CLLDF,0.0011%
Fields Corp,2767,0.0011%
Rakuten Inc,RKUNF,0.001%
Eighteenth Bank Ltd,8396,0.001%
Hibiya Engineering Ltd,1982,0.001%
Nissan Motor Co Ltd,NSANF,0.001%
Rheinmetall AG,RNMBF,0.001%
Newocean Energy Holdings Ltd,342,0.001%
CSL Ltd,CMXHF,0.001%
Misawa Homes Co Ltd,1722,0.001%
Atos SE,AEXAF,0.001%
Sto SE & Co KgaA,STO3,0.001%
Solvay SA,SVYSF,0.001%
Air Liquide SA,AIQUF,0.001%
Nippon Sharyo Ltd,NPPSF,0.001%
Cochlear Ltd,CHEOF,0.001%
Solocal Group SA,LOCAL,0.0009%
Ryobi Ltd,RYBIF,0.0009%
Man SE,MAGOF,0.0009%
G-Resources Group Ltd,1051,0.0009%
Esso Societe Anonyme Francaise SA,ES,0.0009%
NGK Insulators Ltd,NGKIF,0.0009%
SATS Ltd,SPASF,0.0009%
Bourbon Corporation SA,GBB,0.0009%
Chofu Seisakusho Co Ltd,5946,0.0009%
Bayerische Motoren Werke AG,BAMXF,0.0008%
Beiersdorf AG,BDRFF,0.0008%
Societe BIC SA,BICEF,0.0008%
Canon Inc,CAJFF,0.0008%
SAP SE,SAPGF,0.0008%
Kerry Group PLC,KRYAF,0.0008%
Carlsberg A/S,CABJF,0.0008%
Kyowa Hakko Kirin Co Ltd,KYKOF,0.0008%
Vinci SA,VCISF,0.0008%
Schneider Electric SE,SBGSF,0.0007%
Bank of Saga Ltd,8395,0.0007%
Merck KGaA,MKGAF,0.0007%
Akzo Nobel NV,AKZOF,0.0007%
Toray Industries Inc,TRYIF,0.0007%
Town Health International Medical Group Ltd,3886,0.0007%
Singapore Technologies Engineering Ltd,SGGKF,0.0006%
Hsin Chong Group Holdings Ltd,404,0.0006%
Next PLC,NXGPF,0.0006%
Akebono Brake Industry Co Ltd,AKBIF,0.0006%
Sekisui Chemical Co Ltd,SKSUF,0.0006%
Millicom International Cellular SA,MICCF,0.0005%
Renishaw PLC,RNSHF,0.0005%
Rio Tinto Ltd,RTNTF,0.0005%
Mars Engineering Corp,6419,0.0005%
Boustead Singapore Ltd,F9D,0.0005%
Salzgitter AG,SZGPF,0.0005%
United Internet AG,UDIRF,0.0005%
H Lundbeck A/S,HLUKF,0.0004%
Sembcorp Marine Ltd,SMBMF,0.0004%
Nokian Tyres plc,NKRKF,0.0004%
Bilfinger SE,BFLBF,0.0004%
Pioneer Corp,PNCOF,0.0004%
Daikyo Inc,DKYOF,0.0004%
Novozymes A/S,NVZMF,0.0004%
British American Tobacco PLC,BTAFF,0.0004%
Andritz AG,ADRZF,0.0004%
Compagnie de Saint Gobain SA,CODGF,0.0004%
Kesko Oyj,KKOYF,0.0004%
Swedish Match AB,SWMAF,0.0003%
Bellway PLC,BLWYF,0.0003%
Huhtamaki Oyj,HOYFF,0.0003%
Mizuho Financial Group Inc,MZHOF,0.0003%
ACS Actividades de Construccion y Servicios SA,ACSAF,0.0003%
Derwent London PLC,DWVYF,0.0003%
CRH PLC,CRHCF,0.0003%
Kingspan Group PLC,KGSPF,0.0003%
Diageo PLC,DGEAF,0.0003%
Jenoptik AG,JNPKF,0.0003%
ASX Ltd,ASXFF,0.0003%
AXA SA,AXAHF,0.0002%
Jeronimo Martins SGPS SA,JRONF,0.0002%
Weir Group PLC,WEIGF,0.0002%
Fiat Chrysler Automobiles NV,FCAU,0.0002%
Clariant AG,CLZNF,0.0002%
Ashtead Group PLC,ASHTF,0.0002%
Trelleborg AB,TBABF,0.0002%
Lagardere SCA,LGDDF,0.0002%
National Australia Bank Ltd,NAUBF,0.0002%
Telenor ASA,TELNF,0.0002%
Yahoo Japan Corp,YAHOF,0.0002%
Caltex Australia Ltd,CTXAF,0.0002%
Peugeot SA,PEUGF,0.0002%
Buzzi Unicem SpA,BZZUF,0.0002%
Aristocrat Leisure Ltd,ARLUF,0.0002%
Woolworths Group Ltd,WOLWF,0.0002%
Thyssenkrupp AG,TYEKF,0.0002%
Prudential PLC,PUKPF,0.0002%
Wesfarmers Ltd,WFAFF,0.0002%
Wienerberger AG,WBRBF,0.0002%
Infineon Technologies AG,IFNNF,0.0002%
Woodside Petroleum Ltd,WOPEF,0.0002%
ABB Ltd,ABLZF,0.0002%
Ipsos SA,IPSOF,0.0002%
Severn Trent PLC,SVTRF,0.0002%
Telefonaktiebolaget LM Ericsson,ERIXF,0.0001%
Fujikura Ltd,FKURF,0.0001%
Volvo AB,VOLVF,0.0001%
Storebrand ASA,SREDF,0.0001%
Assicurazioni Generali SpA,ARZGF,0.0001%
Singapore Exchange Ltd,SPXCF,0.0001%
Newcrest Mining Ltd,NCMGF,0.0001%
Computershare Ltd,CMSQF,0.0001%
Indra Sistemas SA,ISMAF,0.0001%
Standard Chartered PLC,SCBFF,0.0001%
Evotec AG,EVOTF,0.0001%
Zardoya Otis SA,ZRDZF,0.0001%
Bovis Homes Group PLC,BVHMF,0.0001%
Ultra Electronics Holdings PLC,UEHPF,0.0001%
Repsol SA,REPYF,0.0001%
St. James's Place PLC,STJPF,0.0001%
Elekta AB (publ),EKTAF,0.0001%
Sandvik AB,SDVKF,0.0001%
Daily Mail and General Trust P L C,DMTGF,0.0001%
Bank of Queensland Ltd,BKQNF,0.0001%
Travis Perkins PLC,TVPKF,0.0001%
BTG PLC,BTGGF,0.0001%
Eni SpA,EIPAF,0.0001%
Pearson PLC,PSORF,0.0001%
Hammerson PLC,HMSNF,0.0001%
Electrocomponents PLC,EENEF,0.0001%
Transurban Group,TRAUF,0.0001%
Coca-Cola Amatil Ltd,CCLAF,0.0001%
Getinge AB,GNGBF,0.0001%
CNP Assurances SA,CNPAF,0.0001%
Tokyo Steel Manufacturing Co Ltd,TOKSF,0.0001%
Autogrill SpA,ATGSF,0.0001%
UBS Group AG,UBS,0.0001%
Fenner PLC,FNERF,0.0001%
Bank Hapoalim BM,BKHPF,0.0001%
Securitas AB,SCTBF,0.0001%
BillerudKorsnas AB (publ),BLRDF,0.0001%
LendLease Group,LLESF,0.0001%
Amcor Ltd,AMCRF,0.0001%
NSK Ltd,NPSKF,0.0001%
CK Life Sciences Intl (Holdings) Inc,CKLSF,0.0001%
Tate & Lyle PLC,TATYF,0.0001%
Deutsche Bank AG,DB,0.0001%
Smith & Nephew PLC,SNNUF,0.0001%
Abengoa SA,AB002,0.0%
Koito Manufacturing Co Ltd,KOTMF,0.0%
Cofinimmo SA,CFMOF,0.0%
Mitsubishi Logistics Corp,MILGF,0.0%
William Hill PLC,WIMHF,0.0%
Air New Zealand Ltd,ANZFF,0.0%
National Express Group PLC,NXPGF,0.0%
Tesco PLC,TSCDF,0.0%
Marks and Spencer Group PLC,MAKSF,0.0%
FirstGroup PLC,FGROF,0.0%
Tullow Oil PLC,TUWLF,0.0%
Mitie Group PLC,MITFF,0.0%
Genting Singapore PLC,GIGNF,0.0%
Taylor Wimpey PLC,TWODF,0.0%
CSR Ltd,CSRLF,0.0%
DEUTZ AG,DEUZF,0.0%
BT Group PLC,BTGOF,0.0%
Kingfisher PLC,KGFHF,0.0%
Yit Oyj,YITYF,0.0%
Meggitt PLC,MEGGF,0.0%
Nokia Oyj,NOKBF,0.0%
Ratos AB,RTOBF,0.0%
Boral Ltd,BOALF,0.0%
EDP Energias de Portugal SA,ELCPF,0.0%
WM Morrison Supermarkets PLC,MRWSF,0.0%
Greencore Group PLC,GNCGF,0.0%
Elementis PLC,EMNSF,0.0%
ITE Group PLC,ITEPF,0.0%
Tabcorp Holdings Ltd,TABCF,0.0%
Bank Leumi Le Israel BM,BLMIF,0.0%
Immofinanz AG,IFIBF,0.0%
Norsk Hydro ASA,NHYKF,0.0%
