VB: Vanguard Small Cap ETF
Inception Date: 2004-01-30
Fund Holdings as of: 2018-05-02
Total Assets Under Management (in thousands):	21796730
Shares Outstanding: 147465000
Expense Ratio: 0.05%
Tracks This Index: CRSP US Small Cap Index
ETFdb.com Category: Small Cap Growth Equities
Issuer: Vanguard
Structure: ETF
ETF Home Page: http://etfdb.com/etf/VB


Holding,Symbol,Weighting
Southwestern Energy Co,SWN,0.0705%
STAG Industrial Inc,STAG,0.0704%
Rexford Industrial Realty Inc,REXR,0.0704%
NuVasive Inc,NUVA,0.0703%
Great Western Bancorp Inc,GWB,0.0702%
First Citizens BancShares Inc,FCNCA,0.0702%
ProAssurance Corp,PRA,0.0701%
Colfax Corp,CFX,0.07%
Mattel Inc,MAT,0.07%
Maxar Technologies Ltd,MAXR,0.0698%
Spirit Airlines Inc,SAVE,0.0696%
UniFirst Corp,UNF,0.0695%
Advanced Energy Industries Inc,AEIS,0.0695%
Cirrus Logic Inc,CRUS,0.0695%
CoreCivic Inc,CXW,0.0693%
Qualys Inc,QLYS,0.069%
Helen of Troy Ltd,HELE,0.0689%
II-VI Inc,IIVI,0.0688%
Pebblebrook Hotel Trust,PEB,0.0688%
Halyard Health Inc,HYH,0.0688%
Kennedy-Wilson Holdings Inc,KW,0.0686%
United Community Banks Inc,UCBI,0.0685%
Minerals Technologies Inc,MTX,0.0685%
Onemain Holdings Inc,OMF,0.0684%
Vishay Intertechnology Inc,VSH,0.0681%
Sanderson Farms Inc,SAFM,0.068%
Envestnet Inc,ENV,0.0677%
Bed Bath & Beyond Inc,BBBY,0.0677%
Compass Minerals International Inc,CMP,0.0676%
Vonage Holdings Corp,VG,0.0675%
Merit Medical Systems Inc,MMSI,0.0674%
KBR Inc,KBR,0.0673%
Lancaster Colony Corp,LANC,0.0673%
CVB Financial Corp,CVBF,0.067%
Halozyme Therapeutics Inc,HALO,0.0668%
Eldorado Resorts Inc,ERI,0.0667%
Sotheby's,BID,0.0665%
Teladoc Inc,TDOC,0.0664%
LCI Industries,LCII,0.0664%
Cornerstone OnDemand Inc,CSOD,0.0664%
Nevro Corp,NVRO,0.0664%
KB Home,KBH,0.0663%
Tenneco Inc,TEN,0.0662%
Spark Therapeutics Inc,ONCE,0.0662%
Horizon Pharma PLC,HZNP,0.0661%
Commercial Metals Co,CMC,0.066%
Signet Jewelers Ltd,SIG,0.0657%
BOK Financial Corp,BOKF,0.0654%
Federated Investors Inc,FII,0.0653%
Lithia Motors Inc,LAD,0.0653%
Pure Storage Inc,PSTG,0.0651%
