IDENT,NAME,MGR,INFOS,SICOVAM,TYPE,LIMITE_PERTE,ENTITE,MARKET,QUOTATION,HEDGEFUND,CURRENCY,BUSINESS_LINE_ID,MARKED_AS_CLOSED
6645,aseiz - Hedge - Mkt Risk - JPN,5436,,67425467,4,0,10000579,,,,0,,0
6646,aseiz - Hedge - Mkt Risk - OZ,5436,,67425467,4,0,10000579,,,,0,,0
6647,aseiz - Hedge - Mkt Risk - AxJ IG,5436,,67425467,4,0,10000579,,,,0,,0
6648,aseiz - Hedge - Mkt Risk - US HY,5436,,67425467,4,0,10000579,,,,0,,0
6649,dehow - Hedge - Mkt Risk - US HY,5433,,67425467,4,0,10000579,,,,0,,0
6650,ranli - Hedge - Mkt Risk - AxJ IG,5821,,67425467,4,0,10000579,,,,0,,0
6651,Flattener,4785,,67425467,4,0,10000579,,,,0,,0
6652,Dec-11,4680,,67425464,4,0,10000579,,,,55923524,,0
6653,June-11,4680,,68763181,4,0,10000579,,,,55923524,,0
6654,March-12,4680,,67425464,4,0,10000579,,,,55923524,,0
6655,Expired,4680,,67425464,4,0,10000579,,,,55923524,,0
6657,2010-02-25,6773,,67425466,4,0,10000579,,,,55923524,,0
6658,2010-02-25,6774,,67425465,4,0,10000579,,,,55923524,,0
6659,Smile,4665,,67425466,4,0,10000579,,,,55923524,,0
6660,Hong Kong Convertibles,5048,,67425467,4,0,10000579,,,,0,,0
6661,Singapore Convertibles,5373,,67425467,4,0,10000579,,,,0,,0
6662,Japan Stocks,4965,,67425467,4,0,10000579,,,,0,,0
6663,HSI,5050,,67425465,4,0,10000579,,,,55923524,,0
6672,EUR,5972,,67344950,4,0,10000579,,,,0,,0
6692,sguy AS51,4664,,67425471,4,0,10000579,,,,55923524,,0
6693,sguy AS51 book,6692,,67425471,4,0,10000579,,,,55923524,,0
6694,sguy AS51 day trades,6692,,67425471,4,0,10000579,,,,55923524,,0
6695,aseiz - Hedge - Mkt Risk - Fin SEN,5436,,67425467,4,0,10000579,,,,0,,0
6696,dehow - Repo,4823,,67425467,4,0,10000579,,,,0,,0
6697,aseiz - Repo,5091,,67425467,4,0,10000579,,,,0,,0
6698,Japan Convertibles,5049,,67425467,4,0,10000579,,,,0,,0
6699,Japan Index,5049,,67425467,4,0,10000579,,,,0,,0
6700,Feb10 Combined Funding,6234,,67425467,4,0,10000579,,,,0,,0
6701,aseiz - Feb10 Combined Funding,6232,,67425467,4,0,10000579,,,,0,,0
6702,dehow - Feb10 Combined Funding,6236,,67425467,4,0,10000579,,,,0,,0
6712,USD Swaption,5772,,67425467,4,0,0,,,,0,,0
6732,Boxed,4680,,67425464,4,0,10000579,,,,55923524,,0
6733,JPY 2,5972,,67355002,4,0,10000579,,,,55923524,,0
6752,dehow - Hedge - Mkt Risk - Fin SEN,5433,,67425467,4,0,10000579,,,,0,,0
6772,sguy KOSPI2 - 20101209 - dec10 - VAN,6592,,67425490,4,0,10000579,,,,55923524,,0
6773,Closed,5577,,67425466,4,0,10000579,,,,55923524,,0
6774,Closed,5579,,67425465,4,0,10000579,,,,55923524,,0
6775,sguy KOSPI2 - 20100909 - sep10,7158,,67425490,4,0,10000579,,,,55923524,,0
6792,boxed,4669,,67425466,4,0,10000579,,,,55923524,,0
6812,Japan Stocks,5049,,67425467,4,0,10000579,,,,0,,0
6832,AUD-NZD,5972,,67473657,4,0,0,,,,54613316,,0
6852,aseiz - Mar10 Combined Funding,6232,,67425467,4,0,10000579,,,,0,,0
6853,dehow - Mar10 Combined Funding,6236,,67425467,4,0,10000579,,,,0,,0
6872,sguy KOSPI2 - 20100408 - apr10 - VAN,6572,,67425490,4,0,10000579,,,,55923524,,0
6873,sguy KOSPI2 - 20100408 - apr10 - VAN2,6572,,67425490,4,0,10000579,,,,55923524,,0
6874,sguy KOSPI2 - 20100909 - sep10 - VAN,6775,,67425490,4,0,10000579,,,,55923524,,0
6875,sguy KOSPI2 - 20100909 - sep10 - VAN2,6775,,67425490,4,0,0,,,,55923524,,0
6876,B Malaysia,4410,,67425467,4,0,10000579,,,,0,,0
6877,Collateral Interest,4415,,67425467,4,0,10000579,,,,0,,0
6878,NIP,6877,,67425467,4,0,10000579,,,,0,,0
6879,BNP,6877,,67425467,4,0,10000579,,,,0,,0
6880,BNP (EUR),6877,,67425467,4,0,10000579,,,,0,,0
6881,SG,6877,,67425467,4,0,10000579,,,,0,,0
6882,Barclays,6877,,67425467,4,0,10000579,,,,0,,0
6883,MACQ,6877,,67425467,4,0,10000579,,,,0,,0
6884,CITI,6877,,67425467,4,0,10000579,,,,0,,0
6885,MS,6877,,67425467,4,0,10000579,,,,0,,0
6886,GS,6877,,0,4,0,10000579,,,,0,,0
6887,ML,6877,,67425467,4,0,10000579,,,,0,,0
6888,CSFB,6877,,67425467,4,0,10000579,,,,0,,0
6889,UBS Repo Interest,4415,,67425467,4,0,10000579,,,,0,,0
6897,April,4680,,67425464,4,0,10000579,,,,55923524,,0
6917,Closed,5587,,67425470,4,0,10000579,,,,55923524,,0
6937,2010-04-29,6773,,67425466,4,0,10000579,,,,55923524,,0
6957,FEB-11,5552,,67425466,4,0,10000579,,,,55923524,,0
6997,aseiz - Outright - Bank Cap - ALLIBK,5270,,67425467,4,0,10000579,,,,0,,0
6998,dehow - Outright - Bank Cap - ALLIBK,4988,,67425467,4,0,10000579,,,,0,,0
7017,sguy KOSPI2 - 20100513 - may10,7158,,67425490,4,0,10000579,,,,55923524,,0
7037,dehow - Apr10 Combined Funding,6236,,67425467,4,0,10000579,,,,0,,0
7038,aseiz - Apr10 Combined Funding,6232,,67425467,4,0,10000579,,,,0,,0
7057,P&L reallocation,4415,,67425467,4,0,10000579,,,,0,,0
7077,Options & Futures,6552,,67425466,4,0,10000579,,,,55923524,,0
7078,Var Swaps,6552,,67425466,4,0,10000579,,,,55923524,,0
7097,2010-09-29,6773,,67425466,4,0,10000579,,,,55923524,,0
7117,2010-06-29,6774,,67425465,4,0,10000579,,,,55923524,,0
7118,2010-04-29,6774,,67425465,4,0,10000579,,,,55923524,,0
7119,Var Swaps,7117,,67425465,4,0,10000579,,,,55923524,,0
7120,Var Swaps,7097,,67425466,4,0,10000579,,,,55923524,,0
7121,Options & Futures,7097,,67425466,4,0,10000579,,,,55923524,,0
7122,MAY-11,5552,,67425466,4,0,10000579,,,,55923524,,0
7123,Options & Futures,7117,,67425465,4,0,10000579,,,,55923524,,0
7124,1*2,5552,,67425466,4,0,10000579,,,,55923524,,0
7125,2010-09-15,6917,,67425470,4,0,10000579,,,,55923524,,0
7126,payerj SINGLES HK,4665,,67425466,4,0,10000579,,,,0,,0
7127,5 HK,7126,,67425568,4,0,10000579,,,,55923524,,0
7128,941 HK,7126,,67425561,4,0,10000579,,,,55923524,,0
7129,2010-04-21,6917,,67425470,4,0,10000579,,,,55923524,,0
7130,16 HK,7126,,67425564,4,0,10000579,,,,55923524,,0
7131,857 HK,7126,,67425551,4,0,10000579,,,,55923524,,0
7132,aseiz - Outright - Loans,5093,,67425467,4,0,10000579,,,,0,,0
7133,dehow - Outright - Loans,4825,,67425467,4,0,10000579,,,,0,,0
7134,ranli - Outright - Loans,6501,,67425467,4,0,10000579,,,,0,,0
7137,ranli - Repo,5370,,67425467,4,0,10000579,,,,0,,0
7138,payerj SINGLES SK,4665,,67425490,4,0,10000579,,,,55923524,,0
7139,5930 KS,7138,,67426053,4,0,10000579,,,,55923524,,0
7140,bretx Single Names,5572,,67425466,4,0,10000579,,,,55923524,,0
7157,sguy stocks SK,4664,,67425490,4,0,10000579,,,,55923524,,0
7158,sguy KOSPI2 expired positions 2010,4686,,67425490,4,0,10000579,,,,55923524,,0
7159,sguy stocks AU,4664,,67425471,4,0,10000579,,,,55923524,,0
7160,aseiz - Hedge - Mkt Risk - SovX CEEMA,5436,,67425467,4,0,10000579,,,,0,,0
7161,dehow - Hedge - Mkt Risk - SovX CEEMA,5433,,67425467,4,0,10000579,,,,0,,0
7162,ranli - Equity,5370,,67425467,4,0,10000579,,,,0,,0
7163,aseiz - Equity,5091,,67425467,4,0,10000579,,,,0,,0
7164,JPMorgan,5833,,67425467,0,0,10000579,,,,0,,0
7177,Sept-12,4680,,67425464,4,0,10000579,,,,55923524,,0
7178,Var/Vol Spreads,4665,,67425464,4,0,10000579,,,,55923524,,0
7179,KOSPI2,7178,,67425490,4,0,10000579,,,,55923524,,0
7180,2010-05-28,6773,,67425466,4,0,10000579,,,,55923524,,0
7181,2010-05-28,6774,,67425465,4,0,10000579,,,,55923524,,0
7182,1*2,4666,,67425464,4,0,10000579,,,,55923524,,0
7183,sguy KOSPI2 - 20100909 - sep10 - VAR,6775,,67425490,4,0,10000579,,,,55923524,,0
7197,ranli - Hedge - Mkt Risk - Eur XO,5821,,67425467,4,0,10000579,,,,0,,0
7198,sguy KOSPI2 - 20110310 - mar11,4686,,67425490,4,0,10000579,,,,55923524,,0
7199,sguy KOSPI2 - 20110310 - mar11 - VAN2,7198,,67425490,4,0,10000579,,,,55923524,,0
7200,dehow - Hedge - Mkt Risk - SovX ASIA,5433,,67425467,4,0,10000579,,,,0,,0
7201,ranli - Hedge - Mkt Risk - SovX ASIA,5821,,67425467,4,0,10000579,,,,0,,0
7202,aseiz - Hedge - Mkt Risk - SovX ASIA,5436,,67425467,4,0,10000579,,,,0,,0
7203,B Europe CDS,5492,,67425467,4,0,10000579,,,,0,,0
7204,2010-05-19,6917,,67425470,4,0,10000579,,,,55923524,,0
7205,2010-12-15,6917,,67425470,4,0,10000579,,,,55923524,,0
7217,2010-12-30,6774,,67425465,4,0,10000579,,,,55923524,,0
7218,USD/JPY,5070,,67355002,4,0,10000579,,,,55923524,,0
7219,bretx HSI Index Puts,5574,,67425465,4,0,10000579,,,,55923524,,0
7220,ranli - Hedge - Mkt Risk - US HY,5821,,67425467,4,0,10000579,,,,0,,0
7237,2010-05-13,10388,,67425490,4,0,10000579,,,,55923524,,0
7257,DEC-10,4674,,67425466,4,0,10000579,,,,55923524,,0
7258,EUR/USD,5070,,67344950,4,0,10000579,,,,0,,0
7277,payerj delta fx,4665,,67344950,4,0,10000579,,,,0,,0
7278,AUD/USD,5070,,67421617,4,0,10000579,,,,0,,0
7279,sguy KOSPI2 - 20110310 - mar11 - VAN,7198,,67425490,4,0,10000579,,,,55923524,,0
7297,ranli - Hedge - Currency Risk,5372,,67425467,4,0,10000579,,,,0,,0
7298,aseiz - May10 Combined Funding,6232,,67425467,4,0,10000579,,,,0,,0
7299,dehow - May10 Combined Funding,6236,,67425467,4,0,10000579,,,,0,,0
7300,ranli - Funding Charges,5370,,67425467,4,0,10000579,,,,0,,0
7301,ranli - Apr10 Combined Funding,7300,,67425467,4,0,10000579,,,,0,,0
7302,ranli - May10 Combined Funding,7300,,67425467,4,0,10000579,,,,0,,0
7317,SEP-10,4674,,67425466,4,0,10000579,,,,55923524,,0
7338,O AU ,11815,,67425467,4,0,10000579,,,,0,,0
7339,sguy KOSPI2 - 20100708 - jul10,7158,,67425490,4,0,0,,,,55923524,,0
7357,USD/KRW,6393,,67417078,4,0,10000579,,,,55923524,,0
7358,AUD/USD,6393,,67421617,4,0,10000579,,,,0,,0
7359,USD/JPY,6393,,67355002,4,0,10000579,,,,55923524,,0
7360,EUR/USD,6393,,67344950,4,0,10000579,,,,0,,0
7361,EQUITY,6393,,67425466,4,0,10000579,,,,55923524,,0
7377,USD/KRW,5070,,67417078,4,0,10000579,,,,55923524,,0
7397,OCT-10,5552,,67425466,4,0,10000579,,,,55923524,,0
7398,CAD,5972,,67415832,4,0,10000579,,,,55923524,,0
7399,GBP,5972,,67350296,4,0,10000579,,,,55923524,,0
7400,HKD,5972,,67345666,4,0,10000579,,,,55923524,,0
7401,NZD,5972,,67494529,4,0,10000579,,,,55923524,,0
7402,SGD,5972,,67360930,4,0,10000579,,,,55923524,,0
7403,raillof,11976,,67425464,4,0,10000579,,,,55923524,,0
7404,aseiz - Jun10 Combined Funding,6232,,67425467,4,0,10000579,,,,0,,0
7405,dehow - Jun10 Combined Funding,6236,,67425467,4,0,10000579,,,,0,,0
7406,ranli - Jun10 Combined Funding,7300,,67425467,4,0,10000579,,,,0,,0
7417,NDF,4667,,67417078,4,0,10000579,,,,55923524,,0
7418,raillof NKY day trades,7419,,67425464,4,0,10000579,,,,55923524,,0
7419,raillof NKY book,7420,,67425464,4,0,10000579,,,,55923524,,0
7420,raillof NKY,7403,,67425464,4,0,10000579,,,,55923524,,0
7421,raillof KOSPI2,7403,,67425490,4,0,10000579,,,,55923524,,0
7422,raillof KOSPI2 day trades,7423,,67425490,4,0,10000579,,,,55923524,,0
7423,raillof KOSPI2 book,7421,,67425490,4,0,10000579,,,,55923524,,0
7424,raillof HSI,7403,,67425465,4,0,10000579,,,,55923524,,0
7425,raillof HSI book,7424,,67425465,4,0,10000579,,,,55923524,,0
7426,raillof HSI day trades,7425,,67425465,4,0,10000579,,,,55923524,,0
7427,raillof HSCEI,7403,,67425466,4,0,10000579,,,,55923524,,0
7428,raillof HSCEI day trades,7429,,67425466,4,0,10000579,,,,55923524,,0
7429,raillof HSCEI book,7427,,67425466,4,0,10000579,,,,55923524,,0
7430,raillof SPX,7403,,67425467,4,0,10000579,,,,0,,0
7431,raillof SPX day trades,7430,,67425467,4,0,10000579,,,,0,,0
7432,raillof SPX book,7430,,67425467,4,0,10000579,,,,0,,0
7433,raillof FX,7403,,67344950,4,0,10000579,,,,0,,0
7434,raillof JPY,7433,,67355002,4,0,10000579,,,,55923524,,0
7435,raillof EUR,7433,,67344950,4,0,10000579,,,,0,,0
7436,raillof AUD,7433,,67421617,4,0,10000579,,,,0,,0
7437,raillof AUDJPY,7433,,67423384,4,0,10000579,,,,55923524,,0
7438,raillof KRW,7433,,67417078,4,0,10000579,,,,55923524,,0
7439,sguy KOSPI2 - 20100812 - aug10,7158,,67425490,4,0,10000579,,,,55923524,,0
7440,raillof HSI jun12,8582,,67425465,4,0,10000579,,,,55923524,,0
7441,raillof HSI jul12,8582,,67425465,4,0,10000579,,,,55923524,,0
7442,raillof KOSPI2 jul12,8702,,67425490,4,0,10000579,,,,55923524,,0
7443,raillof KOSPI2 aug12,8702,,67425490,4,0,10000579,,,,55923524,,0
7444,raillof NKY jul10,7419,,67425464,4,0,10000579,,,,55923524,,0
7445,raillof NKY aug10,7419,,67425464,4,0,10000579,,,,55923524,,0
7459,sguy KOSPI2 - 20110609 - jun11,4686,,67425490,4,0,10000579,,,,55923524,,0
7460,sguy KOSPI2 - 20110609 - jun11 - VAN,7459,,67425490,4,0,10000579,,,,55923524,,0
7461,sguy KOSPI2 - 20110609 - jun11 - VAN2,7459,,67425490,4,0,10000579,,,,55923524,,0
7462,raillof KOSPI2 dec12 boxed,8702,,67425490,4,0,10000579,,,,55923524,,0
7463,fx hedge,5085,,67425467,4,0,10000579,,,,0,,0
7464,fx hedge,5086,,67425467,4,0,10000579,,,,0,,0
7479,payerj TS,4665,,67425464,4,0,10000579,,,,55923524,,0
7499,raillof TS,7403,,67425464,4,0,10000579,,,,55923524,,0
7500,raillof NKY var,7419,,67425464,4,0,0,,,,55923524,,0
7501,raillof KOSPI2 var,7423,,67425490,4,0,10000579,,,,55923524,,0
7502,raillof INDEX spreads,7403,,67425464,4,0,10000579,,,,55923524,,0
7503,raillof NKY/KOSPI2 spread,7502,,67425464,4,0,10000579,,,,55923524,,0
7504,raillof HSCEI jun10,8583,,67425466,4,0,10000579,,,,55923524,,0
7519,APRIL-11,5552,,67425466,4,0,10000579,,,,55923524,,0
7520,mat1,6792,,67425466,4,0,10000579,,,,55923524,,0
7521,mat2,6792,,67425466,4,0,10000579,,,,0,,0
7522,raillof NKY sep10,7419,,67425464,4,0,10000579,,,,55923524,,0
7523,raillof HSCEI jul10,8583,,67425466,4,0,10000579,,,,55923524,,0
7524,raillof SPX varswap/volswap,11158,,67425467,4,0,10000579,,,,0,,0
7539,raillof NKY static,7419,,67425464,4,0,10000579,,,,55923524,,0
7559,raillof KOSPI2 static,8702,,67425490,4,0,10000579,,,,55923524,,0
7579,2010-07-29,6773,,67425466,4,0,10000579,,,,55923524,,0
7599,raillof NKY/AUDJPY,7420,,67423384,4,0,10000579,,,,55923524,,0
7619,sguy RV underlyings,4664,,67425490,4,0,10000579,,,,55923524,,0
7620,sguy RV - 20100705 AS51 KOSPI2 @ 0.35,7619,,67425471,4,0,10000579,,,,55923524,,0
7621,raillof HSCEI dec10,8583,,67425466,4,0,10000579,,,,55923524,,0
7622,raillof HSCEI var,8584,,67425466,4,0,10000579,,,,55923524,,0
7623,raillof HSCEI sep10,8583,,67425466,4,0,10000579,,,,55923524,,0
7624,AUD/JPY,6393,,67423384,4,0,10000579,,,,55923524,,0
7639,HSBC PLC,5833,,67425467,0,0,10000579,,,,0,,0
7659,raillof HSCEI aug10,8583,,67425466,4,0,10000579,,,,55923524,,0
7660,aseiz - Jul10 Combined Funding,6232,,67425467,4,0,10000579,,,,0,,0
7661,dehow - Jul10 Combined Funding,6236,,67425467,4,0,10000579,,,,0,,0
7662,ranli - Jul10 Combined Funding,7300,,67425467,4,0,10000579,,,,0,,0
7679,HSBC HK,6877,,67425467,4,0,10000579,,,,0,,0
7680,JPM,6877,,67425467,4,0,10000579,,,,0,,0
7681,HSBC plc,6877,,67425467,4,0,10000579,,,,0,,0
7699,sguy KOSPI2 - 20101014 - oct10,7158,,67425490,4,0,10000579,,,,55923524,,0
7719,Deutsche Bank,5833,,67425467,0,0,10000579,,,,0,,0
7739,raillof NKY/SPX spread,7502,,67425464,4,0,10000579,,,,55923524,,0
7740,raillof HSCEI static,8583,,67425466,4,0,10000579,,,,55923524,,0
7741,raillof NKY oct11,9835,,67425464,4,0,10000579,,,,55923524,,0
7759,Hong Kong Stock,5048,,68449615,4,0,10000579,,,,55923524,,0
7779,raillof HSI/AUDJPY,7502,,67425464,4,0,10000579,,,,55923524,,0
7780,raillof audjpy  KI 15-feb-12 73.4 KI,7437,,67423384,4,0,10000579,,,,55923524,,0
7781,raillof HSI (spread vs audjpy),8581,,67425465,4,0,10000579,,,,55923524,,0
7799,raillof SPX aug10,7432,,67425467,4,0,10000579,,,,0,,0
7800,raillof HSI aug11,8582,,67425465,4,0,10000579,,,,55923524,,0
7801,raillof HSI dec11,8582,,67425465,4,0,10000579,,,,55923524,,0
7802,raillof HSI var,10917,,67425465,4,0,10000579,,,,55923524,,0
7803,2010-08-30,6773,,67425466,4,0,10000579,,,,55923524,,0
7819,raillof KOSPI dec11,8702,,67425490,4,0,10000579,,,,55923524,,0
7821,bretx NKY/KOSPI2 Spread,9297,,67425464,4,0,10000579,,,,55923524,,0
7822,raillof HSI static,8582,,67425465,4,0,10000579,,,,55923524,,0
7839,payerj FX RV,4665,,67344950,4,0,10000579,,,,0,,0
7840,EUR/USD,7839,,67344950,4,0,10000579,,,,0,,0
7841,USD/JPY,7839,,67355002,4,0,10000579,,,,55923524,,0
7842,raillof NKY dec10,9653,,67425464,4,0,10000579,,,,55923524,,0
7860,raillof HSI sep12,8582,,67425465,4,0,10000579,,,,55923524,,0
7879,Var Swaps,6632,,67425466,4,0,10000579,,,,55923524,,0
7880,Options & Futures,6632,,67425466,4,0,10000579,,,,55923524,,0
7901,W,11815,,67425467,4,0,10000579,,,,0,,0
7903,Korea L/S,7901,,67425467,4,0,10000579,,,,0,,0
7904,Japan L/S,7901,,67425467,4,0,10000579,,,,0,,0
7905,Taiwan L/S,7901,,67425467,4,0,10000579,,,,0,,0
7906,Hong Kong L/S,7901,,67425467,4,0,10000579,,,,0,,0
7907,Relative Value,7901,,67425467,4,0,10000579,,,,0,,0
7919,aseiz - Aug10 Combined Funding,6232,,67425467,4,0,10000579,,,,0,,0
7920,dehow - Aug10 Combined Funding,6236,,67425467,4,0,10000579,,,,0,,0
7921,ranli - Aug10 Combined Funding,7300,,67425467,4,0,10000579,,,,0,,0
7939,raillof SPX var,7432,,67425467,4,0,10000579,,,,0,,0
7959,raillof HSI oct11,8582,,67425465,4,0,10000579,,,,55923524,,0
7979,raillof SPX static,7432,,67425467,4,0,10000579,,,,0,,0
7980,raillof KOSPI oct11,8702,,67425490,4,0,10000579,,,,55923524,,0
7999,raillof HSCEI oct10,8583,,67425466,4,0,10000579,,,,55923524,,0
8000,raillof SPREAD NKY leg,7599,,67425464,4,0,10000579,,,,55923524,,0
8019,CHINA MERCHANTS V HSI,7906,,67425467,4,0,10000579,,,,0,,0
8020,DoCoMo V NKY,7904,,67425467,4,0,10000579,,,,0,,0
8039,raillof HSCEI/SPX,7502,,67425466,4,0,10000579,,,,55923524,,0
8040,raillof HSCEI/HSI,7502,,67425465,4,0,10000579,,,,55923524,,0
8041,ranli- Outright- Investment Grade,6501,,67425467,4,0,10000579,,,,0,,0
8042,sguy KOSPI2 - 20101111 - nov10,7158,,67425490,4,0,10000579,,,,55923524,,0
8059,Cheung Kong / Hutch Stub,7907,,67425467,4,0,10000579,,,,0,,0
8060,raillof NKY mar12,9835,,67425464,4,0,10000579,,,,55923524,,0
8079,raillof SPX varswap/volswap -VAR,7524,,67425467,4,0,10000579,,,,0,,0
8099,Doosan Corp / Heavy,7907,,67425467,4,0,10000579,,,,0,,0
8100,payerj SPX,4665,,67425464,4,0,10000579,,,,0,,0
8119,VS SPREADS,4665,,67425466,4,0,10000579,,,,55923524,,0
8139,Chalco v HSI,7906,,67425467,4,0,10000579,,,,0,,0
8140,Lenovo v index,7906,,67425467,4,0,10000579,,,,0,,0
8141,Techtronics v index,7906,,67425467,4,0,10000579,,,,0,,0
8159,JP Div Yld / NKY,7904,,67425467,4,0,10000579,,,,0,,0
8179,Dec,8100,,68729390,4,0,10000579,,,,0,,0
8180,Var,8100,,68729390,4,0,10000579,,,,0,,0
8181,boxed,6393,,67355002,4,0,10000579,,,,55923524,,0
8182,boxed,5070,,67344950,4,0,10000579,,,,0,,0
8199,RIO/BHP,7907,,67425467,4,0,10000579,,,,0,,0
8200,Peak Sports v HSI,7906,,67425467,4,0,10000579,,,,0,,0
8201,Mitsubishi Corp,7904,,67425467,4,0,10000579,,,,0,,0
8202,raillof SPX varswap/volswap - VOL,7524,,67425467,4,0,10000579,,,,0,,0
8219,raillof SPX oct10,7432,,67425467,4,0,10000579,,,,0,,0
8239,raillof JPY vanilla,7434,,67355002,4,0,10000579,,,,55923524,,0
8240,raillof JPY barriers,7434,,67355002,4,0,10000579,,,,0,,0
8241,Wheelock / Wharf,7907,,67425467,4,0,10000579,,,,0,,0
8242,Melco /Sands,7907,,67425467,4,0,10000579,,,,0,,0
8243,dehow - Outright - Bank Cap - BTAS,4988,,67425467,4,0,10000579,,,,0,,0
8244,aseiz - Outright - Bank Cap - BTAS,5270,,67425467,4,0,10000579,,,,0,,0
8259,sguy KOSPI2 - 20110310 - mar11 - VAR,7198,,67425490,4,0,10000579,,,,55923524,,0
8261,AUD/JPY,5070,,67423384,4,0,10000579,,,,55923524,,0
8262,Li Ning/DongXiang,7907,,67425467,4,0,10000579,,,,0,,0
8263,raillof HSI nov11,8582,,67425465,4,0,10000579,,,,55923524,,0
8279,SAS v TAIEX,7905,,67425467,4,0,10000579,,,,0,,0
8299,LGD v Kospi,7903,,67425467,4,0,10000579,,,,0,,0
8319,sguy KOSPI2 - 20101014 - oct10 - VAN,7699,,67425490,4,0,10000579,,,,55923524,,0
8320,sguy KOSPI2 - 20101014 - oct10 - VAR,7699,,67425490,4,0,10000579,,,,55923524,,0
8321,2011-03-10,10388,,67425490,4,0,0,,,,55923524,,0
8322,sguy KOSPI2 - 20101111 - nov10 - VAN,8042,,67425490,4,0,10000579,,,,55923524,,0
8323,sguy KOSPI2 - 20101111 - nov10 - VAR,8042,,67425490,4,0,10000579,,,,55923524,,0
8324,Bank of America,5833,,67425467,0,0,10000579,,,,0,,0
8325,Anhui Conch v China Resources,7907,,67425467,4,0,10000579,,,,0,,0
8326,Henderson Land Stub,7907,,67425467,4,0,10000579,,,,0,,0
8327,Cosco Pacific,7906,,67425467,4,0,10000579,,,,0,,0
8339,raillof KOSPI nov10,8702,,67425490,4,0,10000579,,,,55923524,,0
8340,Nikkei Rebal 2010,7907,,67425467,4,0,0,,,,0,,0
8341,KCC v KOSPI,7903,,67425467,4,0,10000579,,,,0,,0
8342,Hysan v HLG,7907,,67425467,4,0,10000579,,,,0,,0
8359,Stat Pairs,7907,,67425467,4,0,10000579,,,,0,,0
8360,CHINA MOBILE V INDEX,7906,,67425467,4,0,10000579,,,,0,,0
8361,CNBM v HSI,7906,,67425467,4,0,10000579,,,,0,,0
8379,aseiz - Sep10 Combined Funding,6232,,67425467,4,0,10000579,,,,0,,0
8380,dehow - Sep10 Combined Funding,6236,,67425467,4,0,10000579,,,,0,,0
8381,ranli - Sep10 Combined Funding,7300,,67425467,4,0,10000579,,,,0,,0
8382,LGE v KOSPI,7903,,67425467,4,0,10000579,,,,0,,0
8399,Hyundai Dev v Kospi,7903,,67425467,4,0,10000579,,,,0,,0
8400,CS,5097,,67425467,4,0,10000579,,,,0,,0
8401,GEELY V HSI,7906,,67425467,4,0,10000579,,,,0,,0
8402,Hutch ,7906,,67425467,4,0,10000579,,,,0,,0
8403,Tencent v Index,7906,,67425467,4,0,10000579,,,,0,,0
8404,TINGYI V INDEX,7906,,67425467,4,0,10000579,,,,0,,0
8405,Dena v INdex,7904,,67425467,4,0,10000579,,,,0,,0
8406,Elipda,7904,,67425467,4,0,10000579,,,,0,,0
8407,FX trades,7904,,67425467,4,0,10000579,,,,0,,0
8408,SPECIAL SIT,7907,,67425467,4,0,10000579,,,,0,,0
8419,Standard Chartered,5833,,67425467,0,0,10000579,,,,0,,0
8439,Sep,8100,,68729390,4,0,10000579,,,,0,,0
8440,sguy delta - KOSPI2,4704,,67425490,4,0,10000579,,,,55923524,,0
8441,sguy delta - KRW,4704,,67417078,4,0,10000579,,,,55923524,,0
8442,raillof KOSPI NDF,7421,,67417109,4,0,10000579,,,,0,,0
8443,dehow - Hedge - Mkt Risk - Eqy Fut,5433,,67425467,4,0,10000579,,,,0,,0
8444,TradeScreen,5595,,67425467,4,0,10000579,,,,0,,0
8445,spread de delta,6592,,67425490,4,0,10000579,,,,55923524,,0
8447,TSM DR / Local,7907,,67425467,4,0,10000579,,,,0,,0
8459,raillof SPX dec10,7432,,67425467,4,0,10000579,,,,0,,0
8460,raillof SPX dec10 fut,8459,,67425467,4,0,10000579,,,,0,,0
8479,sguy KOSPI2 - 20101014 - oct10 - VAN2,7699,,67425490,4,0,10000579,,,,55923524,,0
8499,O Fx,11815,,67355002,4,0,10000579,,,,55923524,,0
8500,JPY/USD,8499,,67355002,4,0,10000579,,,,55923524,,0
8519,raillof NKY dec fut,7842,,67425464,4,0,10000579,,,,55923524,,0
8520,raillof NKY dec10 options,7842,,67425464,4,0,10000579,,,,55923524,,0
8539,A v H spread,7907,,67425467,4,0,10000579,,,,0,,0
8540,raillof SPX nov10,7432,,67425467,4,0,10000579,,,,0,,0
8541,2010-10-28,6773,,67425466,4,0,10000579,,,,55923524,,0
8542,Toyota v Honda,7907,,67425467,4,0,10000579,,,,0,,0
8543,Midland v HSI,7906,,67425467,4,0,10000579,,,,0,,0
8544,Xinhua25 Oct10 Rebal,7907,,67425467,4,0,10000579,,,,0,,0
8545,JM v JS,7907,,67425467,4,0,10000579,,,,0,,0
8559,Glovis v Kospi,7903,,67425467,4,0,10000579,,,,0,,0
8560,NWD v Intime,7907,,67425467,4,0,10000579,,,,0,,0
8561,CST MINING v HSI,7906,,67425467,4,0,10000579,,,,0,,0
8562,SAMCHULLY v KOSPI,7903,,67425467,4,0,10000579,,,,0,,0
8563,CFX v DXS ,7907,,67425467,4,0,10000579,,,,0,,0
8564,raillof SPX dec10 options,8459,,67425467,4,0,10000579,,,,0,,0
